"xbin","zbin","bin.hits","sky.hits","can.hits","lidar.pulses","Freq","pulses.in","pulses.out","lad","sum.lad"
34,25,0,0,361,361,1,0,0,0,4.50258359721299
34,26,0,0,361,361,1,0,0,0,4.50258359721299
34,27,0,0,361,361,1,0,0,0,4.50258359721299
35,0,0,0,361,361,1,361,361,0,5.88887795833288
35,1,0,0,361,361,1,361,361,0,5.88887795833288
35,2,0,0,361,361,1,361,361,0,5.88887795833288
35,3,0,0,361,361,1,361,361,0,5.88887795833288
35,4,136,0,361,361,1,361,225,0.472777556128461,5.88887795833288
35,5,38,0,361,361,1,225,187,0.184991785349833,5.88887795833288
35,6,30,0,361,361,1,187,157,0.174862811506279,5.88887795833288
35,7,4,0,361,361,1,157,153,0.0258078839558725,5.88887795833288
35,8,0,0,361,361,1,153,153,0,5.88887795833288
35,9,60,0,361,361,1,153,93,0.49783842823918,5.88887795833288
35,10,6,0,361,361,1,93,87,0.0666913744986721,5.88887795833288
35,11,84,0,361,361,1,87,3,3.36729582998647,5.88887795833288
35,12,1,0,361,361,1,3,2,0.405465108108164,5.88887795833288
35,13,0,0,361,361,1,2,2,0,5.88887795833288
35,14,0,0,361,361,1,2,2,0,5.88887795833288
35,15,1,0,361,361,1,2,1,0.693147180559945,5.88887795833288
35,16,0,0,361,361,1,1,1,0,5.88887795833288
35,17,0,0,361,361,1,1,1,0,5.88887795833288
35,18,0,0,361,361,1,1,1,0,5.88887795833288
35,19,1,0,361,361,1,1,0,0,5.88887795833288
35,20,0,0,361,361,1,0,0,0,5.88887795833288
35,21,0,0,361,361,1,0,0,0,5.88887795833288
35,22,0,0,361,361,1,0,0,0,5.88887795833288
35,23,0,0,361,361,1,0,0,0,5.88887795833288
35,24,0,0,361,361,1,0,0,0,5.88887795833288
35,25,0,0,361,361,1,0,0,0,5.88887795833288
35,26,0,0,361,361,1,0,0,0,5.88887795833288
35,27,0,0,361,361,1,0,0,0,5.88887795833288
36,0,0,0,361,361,1,361,361,0,4.79026566966477
36,1,0,0,361,361,1,361,361,0,4.79026566966477
36,2,0,0,361,361,1,361,361,0,4.79026566966477
36,3,0,0,361,361,1,361,361,0,4.79026566966477
36,4,39,0,361,361,1,361,322,0.114326412788473,4.79026566966477
36,5,0,0,361,361,1,322,322,0,4.79026566966477
36,6,0,0,361,361,1,322,322,0,4.79026566966477
36,7,0,0,361,361,1,322,322,0,4.79026566966477
36,8,0,0,361,361,1,322,322,0,4.79026566966477
36,9,15,0,361,361,1,322,307,0.0477037979572112,4.79026566966477
36,10,0,0,361,361,1,307,307,0,4.79026566966477
36,11,252,0,361,361,1,307,55,1.71951456235473,4.79026566966477
36,12,3,0,361,361,1,55,52,0.0560894666510436,4.79026566966477
36,13,13,0,361,361,1,52,39,0.287682072451781,4.79026566966477
36,14,7,0,361,361,1,39,32,0.19782574332992,4.79026566966477
36,15,29,0,361,361,1,32,3,2.36712361413162,4.79026566966477
36,16,3,0,361,361,1,3,0,0,4.79026566966477
36,17,0,0,361,361,1,0,0,0,4.79026566966477
36,18,0,0,361,361,1,0,0,0,4.79026566966477
36,19,0,0,361,361,1,0,0,0,4.79026566966477
36,20,0,0,361,361,1,0,0,0,4.79026566966477
36,21,0,0,361,361,1,0,0,0,4.79026566966477
36,22,0,0,361,361,1,0,0,0,4.79026566966477
36,23,0,0,361,361,1,0,0,0,4.79026566966477
36,24,0,0,361,361,1,0,0,0,4.79026566966477
36,25,0,0,361,361,1,0,0,0,4.79026566966477
36,26,0,0,361,361,1,0,0,0,4.79026566966477
36,27,0,0,361,361,1,0,0,0,4.79026566966477
37,0,0,0,361,361,1,361,361,0,3.69165338099666
37,1,0,0,361,361,1,361,361,0,3.69165338099666
37,2,0,0,361,361,1,361,361,0,3.69165338099666
37,3,0,0,361,361,1,361,361,0,3.69165338099666
37,4,0,0,361,361,1,361,361,0,3.69165338099666
37,5,0,0,361,361,1,361,361,0,3.69165338099666
37,6,0,0,361,361,1,361,361,0,3.69165338099666
37,7,0,0,361,361,1,361,361,0,3.69165338099666
37,8,24,0,361,361,1,361,337,0.0687950279805192,3.69165338099666
37,9,9,0,361,361,1,337,328,0.0270693219682179,3.69165338099666
37,10,0,0,361,361,1,328,328,0,3.69165338099666
37,11,227,0,361,361,1,328,101,1.17789309154288,3.69165338099666
37,12,10,0,361,361,1,101,91,0.104261010324409,3.69165338099666
37,13,12,0,361,361,1,91,79,0.141411654049828,3.69165338099666
37,14,8,0,361,361,1,79,71,0.106767975425706,3.69165338099666
37,15,26,0,361,361,1,71,45,0.456017387270996,3.69165338099666
37,16,0,0,361,361,1,45,45,0,3.69165338099666
37,17,4,0,361,361,1,45,41,0.093090423066012,3.69165338099666
37,18,31,0,361,361,1,41,10,1.41098697371026,3.69165338099666
37,19,1,0,361,361,1,10,9,0.105360515657826,3.69165338099666
37,20,0,0,361,361,1,9,9,0,3.69165338099666
37,21,9,0,361,361,1,9,0,0,3.69165338099666
37,22,0,0,361,361,1,0,0,0,3.69165338099666
37,23,0,0,361,361,1,0,0,0,3.69165338099666
37,24,0,0,361,361,1,0,0,0,3.69165338099666
37,25,0,0,361,361,1,0,0,0,3.69165338099666
37,26,0,0,361,361,1,0,0,0,3.69165338099666
37,27,0,0,361,361,1,0,0,0,3.69165338099666
38,0,0,0,361,361,1,361,361,0,5.88887795833288
38,1,0,0,361,361,1,361,361,0,5.88887795833288
38,2,0,0,361,361,1,361,361,0,5.88887795833288
38,3,0,0,361,361,1,361,361,0,5.88887795833288
38,4,0,0,361,361,1,361,361,0,5.88887795833288
38,5,0,0,361,361,1,361,361,0,5.88887795833288
38,6,0,0,361,361,1,361,361,0,5.88887795833288
38,7,0,0,361,361,1,361,361,0,5.88887795833288
38,8,71,0,361,361,1,361,290,0.218997035352361,5.88887795833288
38,9,0,0,361,361,1,290,290,0,5.88887795833288
38,10,0,0,361,361,1,290,290,0,5.88887795833288
38,11,90,0,361,361,1,290,200,0.371563556432483,5.88887795833288
38,12,0,0,361,361,1,200,200,0,5.88887795833288
38,13,0,0,361,361,1,200,200,0,5.88887795833288
38,14,50,0,361,361,1,200,150,0.287682072451781,5.88887795833288
38,15,62,0,361,361,1,150,88,0.533298479618049,5.88887795833288
38,16,24,0,361,361,1,88,64,0.318453731118535,5.88887795833288
38,17,0,0,361,361,1,64,64,0,5.88887795833288
38,18,4,0,361,361,1,64,60,0.0645385211375712,5.88887795833288
38,19,31,0,361,361,1,60,29,0.727048732235627,5.88887795833288
38,20,26,0,361,361,1,29,3,2.26868354131836,5.88887795833288
38,21,1,0,361,361,1,3,2,0.405465108108164,5.88887795833288
38,22,0,0,361,361,1,2,2,0,5.88887795833288
38,23,0,0,361,361,1,2,2,0,5.88887795833288
38,24,0,0,361,361,1,2,2,0,5.88887795833288
38,25,1,0,361,361,1,2,1,0.693147180559945,5.88887795833288
38,26,1,0,361,361,1,1,0,0,5.88887795833288
38,27,0,0,361,361,1,0,0,0,5.88887795833288
39,0,0,0,361,361,1,361,361,0,5.19573077777294
39,1,0,0,361,361,1,361,361,0,5.19573077777294
39,2,0,0,361,361,1,361,361,0,5.19573077777294
39,3,0,0,361,361,1,361,361,0,5.19573077777294
39,4,0,0,361,361,1,361,361,0,5.19573077777294
39,5,0,0,361,361,1,361,361,0,5.19573077777294
39,6,0,0,361,361,1,361,361,0,5.19573077777294
39,7,0,0,361,361,1,361,361,0,5.19573077777294
39,8,0,0,361,361,1,361,361,0,5.19573077777294
39,9,0,0,361,361,1,361,361,0,5.19573077777294
39,10,0,0,361,361,1,361,361,0,5.19573077777294
39,11,0,0,361,361,1,361,361,0,5.19573077777294
39,12,0,0,361,361,1,361,361,0,5.19573077777294
39,13,0,0,361,361,1,361,361,0,5.19573077777294
39,14,62,0,361,361,1,361,299,0.188434384942195,5.19573077777294
39,15,156,0,361,361,1,299,143,0.737598943130779,5.19573077777294
39,16,42,0,361,361,1,143,101,0.347724113418648,5.19573077777294
39,17,0,0,361,361,1,101,101,0,5.19573077777294
39,18,21,0,361,361,1,101,80,0.233093882167378,5.19573077777294
39,19,29,0,361,361,1,80,51,0.450201001949556,5.19573077777294
39,20,34,0,361,361,1,51,17,1.09861228866811,5.19573077777294
39,21,2,0,361,361,1,17,15,0.125163142954006,5.19573077777294
39,22,6,0,361,361,1,15,9,0.510825623765991,5.19573077777294
39,23,3,0,361,361,1,9,6,0.405465108108164,5.19573077777294
39,24,1,0,361,361,1,6,5,0.182321556793955,5.19573077777294
39,25,3,0,361,361,1,5,2,0.916290731874155,5.19573077777294
39,26,2,0,361,361,1,2,0,0,5.19573077777294
39,27,0,0,361,361,1,0,0,0,5.19573077777294
40,0,0,0,360,361,1,361,361,0,5.88887795833288
40,1,0,0,360,361,1,361,361,0,5.88887795833288
40,2,0,0,360,361,1,361,361,0,5.88887795833288
40,3,0,0,360,361,1,361,361,0,5.88887795833288
40,4,0,0,360,361,1,361,361,0,5.88887795833288
40,5,0,0,360,361,1,361,361,0,5.88887795833288
40,6,0,0,360,361,1,361,361,0,5.88887795833288
40,7,0,0,360,361,1,361,361,0,5.88887795833288
40,8,0,0,360,361,1,361,361,0,5.88887795833288
40,9,0,0,360,361,1,361,361,0,5.88887795833288
40,10,0,0,360,361,1,361,361,0,5.88887795833288
40,11,0,0,360,361,1,361,361,0,5.88887795833288
40,12,0,0,360,361,1,361,361,0,5.88887795833288
40,13,0,0,360,361,1,361,361,0,5.88887795833288
40,14,26,1,360,361,1,361,335,0.0747474265078144,5.88887795833288
40,15,180,1,360,361,1,335,155,0.77070541490582,5.88887795833288
40,16,33,1,360,361,1,155,122,0.23940407218599,5.88887795833288
40,17,58,1,360,361,1,122,64,0.645137961373585,5.88887795833288
40,18,12,1,360,361,1,64,52,0.207639364778245,5.88887795833288
40,19,29,1,360,361,1,52,23,0.815749502652278,5.88887795833288
40,20,4,1,360,361,1,23,19,0.191055236762709,5.88887795833288
40,21,8,1,360,361,1,19,11,0.54654370636807,5.88887795833288
40,22,4,1,360,361,1,11,7,0.451985123743057,5.88887795833288
40,23,4,1,360,361,1,7,3,0.847297860387204,5.88887795833288
40,24,0,0,360,361,1,3,3,0,5.88887795833288
40,25,0,0,360,361,1,3,3,0,5.88887795833288
40,26,2,1,360,361,1,3,1,1.09861228866811,5.88887795833288
40,27,0,0,360,361,1,1,1,0,5.88887795833288
