-20,-12,6,0.144867664
-20,-12,7,0.190590498
-20,-12,8,0.078982518
-20,-12,9,0.000881658
-20,-12,10,0
-20,-12,11,0
-20,-12,12,0.000253956
-20,-12,13,0.000255315
-20,-12,14,3.85E-05
-20,-12,15,0
-20,-12,16,0
-20,-12,17,0
-20,-12,18,6.58E-07
-20,-12,19,2.00E-07
-20,-12,20,0
-20,-12,21,0
-20,-12,22,0
-20,-12,23,1.22E-09
-20,-12,24,7.27E-10
-20,-12,25,6.08E-11
-20,-12,26,0
-20,-12,27,0
-20,-12,28,5.76E-13
-20,-12,29,2.10E-12
-20,-12,30,4.71E-13
-20,-12,31,0
-20,-12,32,0
-20,-12,1,0
-20,-12,2,0
-20,-12,3,0
-20,-12,4,0.006000516
-20,-12,5,0.032612328
-20,-12,6,0.144867664
-20,-12,7,0.190590498
-20,-12,8,0.078982518
-20,-12,9,0.000881658
-20,-12,10,0
-20,-12,11,0
-20,-12,12,0.000253956
-20,-12,13,0.000255315
-20,-12,14,3.85E-05
-20,-12,15,0
-20,-12,16,0
-20,-12,17,0
-20,-12,18,6.58E-07
-20,-12,19,2.00E-07
-20,-12,20,0
-20,-12,21,0
-20,-12,22,0
-20,-12,23,1.22E-09
-20,-12,24,7.27E-10
-20,-12,25,6.08E-11
-20,-12,26,0
-20,-12,27,0
-20,-12,28,5.76E-13
-20,-12,29,2.10E-12
-20,-12,30,4.71E-13
-20,-12,31,0
-20,-12,32,0
-20,-11,1,0
-20,-11,2,0
-20,-11,3,0.001185723
-20,-11,4,0.02288329
-20,-11,5,0.04618441
-20,-11,6,0.115641812
-20,-11,7,0.12838748
-20,-11,8,0.039320186
-20,-11,9,0
-20,-11,10,0
-20,-11,11,0
-20,-11,12,0.000236334
-20,-11,13,0.000142647
-20,-11,14,1.22E-05
-20,-11,15,0
-20,-11,16,0
-20,-11,17,1.04E-07
-20,-11,18,4.11E-07
-20,-11,19,9.19E-08
-20,-11,20,0
-20,-11,21,0
-20,-11,22,0
-20,-11,23,9.18E-10
-20,-11,24,3.85E-10
-20,-11,25,5.46E-12
-20,-11,26,0
-20,-11,27,0
-20,-11,28,1.20E-12
-20,-11,29,1.24E-12
-20,-11,30,1.93E-13
-20,-11,31,0
-20,-11,32,0
-20,-11,1,0
-20,-11,2,0
-20,-11,3,0.001185723
-20,-11,4,0.02288329
-20,-11,5,0.04618441
-20,-11,6,0.115641812
-20,-11,7,0.12838748
-20,-11,8,0.039320186
-20,-11,9,0
-20,-11,10,0
-20,-11,11,0
-20,-11,12,0.000236334
-20,-11,13,0.000142647
-20,-11,14,1.22E-05
-20,-11,15,0
-20,-11,16,0
-20,-11,17,1.04E-07
-20,-11,18,4.11E-07
-20,-11,19,9.19E-08
-20,-11,20,0
-20,-11,21,0
-20,-11,22,0
-20,-11,23,9.18E-10
-20,-11,24,3.85E-10
-20,-11,25,5.46E-12
-20,-11,26,0
-20,-11,27,0
-20,-11,28,1.20E-12
-20,-11,29,1.24E-12
-20,-11,30,1.93E-13
-20,-11,31,0
-20,-11,32,0
-20,-10,1,0
-20,-10,2,0
-20,-10,3,0
-20,-10,4,0.006592187
-20,-10,5,0.053161292
-20,-10,6,0.103541465
-20,-10,7,0.077669965
-20,-10,8,0.017841587
-20,-10,9,0
-20,-10,10,0
-20,-10,11,0
-20,-10,12,0.008060517
-20,-10,13,0.10056001
-20,-10,14,0.226722235
-20,-10,15,0.384315702
-20,-10,16,0.587500468
-20,-10,17,0.590288015
-20,-10,18,0.275419387
-20,-10,19,0.010332511
-20,-10,20,0
-20,-10,21,0
-20,-10,22,0.000642361
-20,-10,23,0.000855787
-20,-10,24,0.000149521
-20,-10,25,0
-20,-10,26,0
-20,-10,27,0
-20,-10,28,2.11E-06
-20,-10,29,7.13E-07
-20,-10,30,0
-20,-10,31,0
-20,-10,32,0
-20,-10,1,0
-20,-10,2,0
-20,-10,3,0
-20,-10,4,0.006592187
-20,-10,5,0.053161292
-20,-10,6,0.103541465
-20,-10,7,0.077669965
-20,-10,8,0.017841587
-20,-10,9,0
-20,-10,10,0
-20,-10,11,0
-20,-10,12,0.008060517
-20,-10,13,0.10056001
-20,-10,14,0.226722235
-20,-10,15,0.384315702
-20,-10,16,0.587500468
-20,-10,17,0.590288015
-20,-10,18,0.275419387
-20,-10,19,0.010332511
-20,-10,20,0
-20,-10,21,0
-20,-10,22,0.000642361
-20,-10,23,0.000855787
-20,-10,24,0.000149521
-20,-10,25,0
-20,-10,26,0
-20,-10,27,0
-20,-10,28,2.11E-06
-20,-10,29,7.13E-07
-20,-10,30,0
-20,-10,31,0
-20,-10,32,0
-20,-9,1,0.003647462
-20,-9,2,0.001765117
-20,-9,3,0.000374665
-20,-9,4,0.005537444
-20,-9,5,0.012503018
-20,-9,6,0.017096857
-20,-9,7,0.011371308
-20,-9,8,0.001156326
-20,-9,9,0
-20,-9,10,0
-20,-9,11,0
-20,-9,12,0
-20,-9,13,0.003193705
-20,-9,14,0.021209611
-20,-9,15,0.021079247
-20,-9,16,0.004149797
-20,-9,17,0.004146246
-20,-9,18,0.005789977
-20,-9,19,0.006653897
-20,-9,20,0.005590168
-20,-9,21,0.000731531
-20,-9,22,0
-20,-9,23,0
-20,-9,24,0
-20,-9,25,1.49E-05
-20,-9,26,4.14E-06
-20,-9,27,0
-20,-9,28,0
-20,-9,29,0
-20,-9,30,2.92E-08
-20,-9,31,1.60E-08
-20,-9,32,4.86E-09
-20,-9,1,0.003647462
-20,-9,2,0.001765117
-20,-9,3,0.000374665
-20,-9,4,0.005537444
-20,-9,5,0.012503018
-20,-9,6,0.017096857
-20,-9,7,0.011371308
-20,-9,8,0.001156326
-20,-9,9,0
-20,-9,10,0
-20,-9,11,0
-20,-9,12,0
-20,-9,13,0.003193705
-20,-9,14,0.021209611
-20,-9,15,0.021079247
-20,-9,16,0.004149797
-20,-9,17,0.004146246
-20,-9,18,0.005789977
-20,-9,19,0.006653897
-20,-9,20,0.005590168
-20,-9,21,0.000731531
-20,-9,22,0
-20,-9,23,0
-20,-9,24,0
-20,-9,25,1.49E-05
-20,-9,26,4.14E-06
-20,-9,27,0
-20,-9,28,0
-20,-9,29,0
-20,-9,30,2.92E-08
-20,-9,31,1.60E-08
-20,-9,32,4.86E-09
-20,-8,1,0.113724041
-20,-8,2,0.098785527
-20,-8,3,0.074078056
-20,-8,4,0.066306736
-20,-8,5,0.042869607
-20,-8,6,0.048744788
-20,-8,7,0.121806003
-20,-8,8,0.098110647
-20,-8,9,0.012356698
-20,-8,10,0
-20,-8,11,0
-20,-8,12,0
-20,-8,13,0.000281469
-20,-8,14,0.000129893
-20,-8,15,0
-20,-8,16,0
-20,-8,17,0
-20,-8,18,0.00338363
-20,-8,19,0.022613897
-20,-8,20,0.022613639
-20,-8,21,0.003383078
-20,-8,22,0
-20,-8,23,0
-20,-8,24,0
-20,-8,25,5.83E-05
-20,-8,26,1.76E-05
-20,-8,27,0
-20,-8,28,0
-20,-8,29,0
-20,-8,30,1.07E-07
-20,-8,31,6.58E-08
-20,-8,32,2.19E-08
-20,-8,1,0.113724041
-20,-8,2,0.098785527
-20,-8,3,0.074078056
-20,-8,4,0.066306736
-20,-8,5,0.042869607
-20,-8,6,0.048744788
-20,-8,7,0.121806003
-20,-8,8,0.098110647
-20,-8,9,0.012356698
-20,-8,10,0
-20,-8,11,0
-20,-8,12,0
-20,-8,13,0.000281469
-20,-8,14,0.000129893
-20,-8,15,0
-20,-8,16,0
-20,-8,17,0
-20,-8,18,0.00338363
-20,-8,19,0.022613897
-20,-8,20,0.022613639
-20,-8,21,0.003383078
-20,-8,22,0
-20,-8,23,0
-20,-8,24,0
-20,-8,25,5.83E-05
-20,-8,26,1.76E-05
-20,-8,27,0
-20,-8,28,0
-20,-8,29,0
-20,-8,30,1.07E-07
-20,-8,31,6.58E-08
-20,-8,32,2.19E-08
-20,-7,1,0.000168201
-20,-7,2,0
-20,-7,3,0
-20,-7,4,0
-20,-7,5,0.006777436
-20,-7,6,0.04453128
-20,-7,7,0.060948444
-20,-7,8,0.028664686
-20,-7,9,0.002531038
-20,-7,10,0
-20,-7,11,0
-20,-7,12,4.62E-06
-20,-7,13,2.62E-05
-20,-7,14,1.54E-05
-20,-7,15,0.000558747
-20,-7,16,0.001451836
-20,-7,17,0.000813167
-20,-7,18,0
-20,-7,19,0.001651007
-20,-7,20,0.011524609
-20,-7,21,0.011557453
-20,-7,22,0.00173227
-20,-7,23,0
-20,-7,24,0
-20,-7,25,0
-20,-7,26,2.98E-05
-20,-7,27,9.02E-06
-20,-7,28,0
-20,-7,29,0
-20,-7,30,0
-20,-7,31,5.70E-08
-20,-7,32,6.40E-08
-20,-7,1,0.000168201
-20,-7,2,0
-20,-7,3,0
-20,-7,4,0
-20,-7,5,0.006777436
-20,-7,6,0.04453128
-20,-7,7,0.060948444
-20,-7,8,0.028664686
-20,-7,9,0.002531038
-20,-7,10,0
-20,-7,11,0
-20,-7,12,4.62E-06
-20,-7,13,2.62E-05
-20,-7,14,1.54E-05
-20,-7,15,0.000558747
-20,-7,16,0.001451836
-20,-7,17,0.000813167
-20,-7,18,0
-20,-7,19,0.001651007
-20,-7,20,0.011524609
-20,-7,21,0.011557453
-20,-7,22,0.00173227
-20,-7,23,0
-20,-7,24,0
-20,-7,25,0
-20,-7,26,2.98E-05
-20,-7,27,9.02E-06
-20,-7,28,0
-20,-7,29,0
-20,-7,30,0
-20,-7,31,5.70E-08
-20,-7,32,6.40E-08
-20,-6,1,0.223560388
-20,-6,2,0.226729753
-20,-6,3,0.225659799
-20,-6,4,0.212374136
-20,-6,5,0.167089948
-20,-6,6,0.130344469
-20,-6,7,0.088010705
-20,-6,8,0.024082964
-20,-6,9,0.005594566
-20,-6,10,0.005638466
-20,-6,11,0.000846386
-20,-6,12,0
-20,-6,13,0
-20,-6,14,0
-20,-6,15,1.45E-05
-20,-6,16,4.40E-06
-20,-6,17,0
-20,-6,18,0
-20,-6,19,0
-20,-6,20,2.69E-08
-20,-6,21,1.60E-08
-20,-6,22,1.34E-09
-20,-6,23,0
-20,-6,24,0
-20,-6,25,1.28E-11
-20,-6,26,4.64E-11
-20,-6,27,1.03E-11
-20,-6,28,0
-20,-6,29,0
-20,-6,30,0
-20,-6,31,1.07E-13
-20,-6,32,8.99E-14
-20,-6,1,0.223560388
-20,-6,2,0.226729753
-20,-6,3,0.225659799
-20,-6,4,0.212374136
-20,-6,5,0.167089948
-20,-6,6,0.130344469
-20,-6,7,0.088010705
-20,-6,8,0.024082964
-20,-6,9,0.005594566
-20,-6,10,0.005638466
-20,-6,11,0.000846386
-20,-6,12,0
-20,-6,13,0
-20,-6,14,0
-20,-6,15,1.45E-05
-20,-6,16,4.40E-06
-20,-6,17,0
-20,-6,18,0
-20,-6,19,0
-20,-6,20,2.69E-08
-20,-6,21,1.60E-08
-20,-6,22,1.34E-09
-20,-6,23,0
-20,-6,24,0
-20,-6,25,1.28E-11
-20,-6,26,4.64E-11
-20,-6,27,1.03E-11
-20,-6,28,0
-20,-6,29,0
-20,-6,30,0
-20,-6,31,1.07E-13
-20,-6,32,8.99E-14
-20,-5,1,0.007158664
-20,-5,2,0.003706181
-20,-5,3,0
-20,-5,4,0
-20,-5,5,0.016184667
-20,-5,6,0.040093046
-20,-5,7,0.029802068
-20,-5,8,0.003453261
-20,-5,9,0
-20,-5,10,0
-20,-5,11,0
-20,-5,12,0
-20,-5,13,0.000579315
-20,-5,14,0.003722047
-20,-5,15,0.003712349
-20,-5,16,0.000604987
-20,-5,17,8.52E-05
-20,-5,18,0.000201111
-20,-5,19,4.15E-05
-20,-5,20,0
-20,-5,21,0
-20,-5,22,0
-20,-5,23,4.65E-07
-20,-5,24,1.81E-07
-20,-5,25,0
-20,-5,26,0
-20,-5,27,0
-20,-5,28,6.74E-10
-20,-5,29,5.98E-10
-20,-5,30,8.38E-11
-20,-5,31,0
-20,-5,32,0
-20,-5,1,0.007158664
-20,-5,2,0.003706181
-20,-5,3,0
-20,-5,4,0
-20,-5,5,0.016184667
-20,-5,6,0.040093046
-20,-5,7,0.029802068
-20,-5,8,0.003453261
-20,-5,9,0
-20,-5,10,0
-20,-5,11,0
-20,-5,12,0
-20,-5,13,0.000579315
-20,-5,14,0.003722047
-20,-5,15,0.003712349
-20,-5,16,0.000604987
-20,-5,17,8.52E-05
-20,-5,18,0.000201111
-20,-5,19,4.15E-05
-20,-5,20,0
-20,-5,21,0
-20,-5,22,0
-20,-5,23,4.65E-07
-20,-5,24,1.81E-07
-20,-5,25,0
-20,-5,26,0
-20,-5,27,0
-20,-5,28,6.74E-10
-20,-5,29,5.98E-10
-20,-5,30,8.38E-11
-20,-5,31,0
-20,-5,32,0
-20,-4,1,0.025989319
-20,-4,2,0.01490773
-20,-4,3,0.000673718
-20,-4,4,0.009618219
-20,-4,5,0.046705394
-20,-4,6,0.062039626
-20,-4,7,0.03759346
-20,-4,8,0.019852022
-20,-4,9,0.009430753
-20,-4,10,0.000478467
-20,-4,11,0
-20,-4,12,0
-20,-4,13,0
-20,-4,14,0.001532036
-20,-4,15,0.031353997
-20,-4,16,0.063877665
-20,-4,17,0.042354636
-20,-4,18,0.00558166
-20,-4,19,0
-20,-4,20,0
-20,-4,21,0
-20,-4,22,7.65E-05
-20,-4,23,2.63E-05
-20,-4,24,0
-20,-4,25,0
-20,-4,26,0
-20,-4,27,1.27E-07
-20,-4,28,9.11E-08
-20,-4,29,1.02E-08
-20,-4,30,0
-20,-4,31,0
-20,-4,32,0
-20,-4,1,0.025989319
-20,-4,2,0.01490773
-20,-4,3,0.000673718
-20,-4,4,0.009618219
-20,-4,5,0.046705394
-20,-4,6,0.062039626
-20,-4,7,0.03759346
-20,-4,8,0.019852022
-20,-4,9,0.009430753
-20,-4,10,0.000478467
-20,-4,11,0
-20,-4,12,0
-20,-4,13,0
-20,-4,14,0.001532036
-20,-4,15,0.031353997
-20,-4,16,0.063877665
-20,-4,17,0.042354636
-20,-4,18,0.00558166
-20,-4,19,0
-20,-4,20,0
-20,-4,21,0
-20,-4,22,7.65E-05
-20,-4,23,2.63E-05
-20,-4,24,0
-20,-4,25,0
-20,-4,26,0
-20,-4,27,1.27E-07
-20,-4,28,9.11E-08
-20,-4,29,1.02E-08
-20,-4,30,0
-20,-4,31,0
-20,-4,32,0
-20,-3,1,0.112556544
-20,-3,2,0.119047865
-20,-3,3,0.095392289
-20,-3,4,0.070815984
-20,-3,5,0.088004651
-20,-3,6,0.092380097
-20,-3,7,0.10343662
-20,-3,8,0.084831537
-20,-3,9,0.023960133
-20,-3,10,0
-20,-3,11,0
-20,-3,12,0
-20,-3,13,0
-20,-3,14,0
-20,-3,15,0.016839477
-20,-3,16,0.087436502
-20,-3,17,0.084321319
-20,-3,18,0.015470927
-20,-3,19,0.002741499
-20,-3,20,0.003795775
-20,-3,21,0.000671296
-20,-3,22,0
